entityId,internalId,Address1_AddressName,Address1_attention,Address1_Addressee,Address1_phone,Address1_line1,Address1_line2,Address1_city,Address1_state,Address1_zipCode,Address1_country,Address1_defaultBilling,Address1_defaultShipping
Customer ID,Internal Id,Label,Attention,Addressee,Phone,Address 1,Address 2,City,Province/State,Postal Code/Zip,Country,Default Billing,Default Shipping
16670,1795,Billing,,Greene Rubber Company,,20 Cross Street,,Woburn,MA,01801,United States,Y,N
16670,1795,Shipping,,Greene Rubber Company,,20 Cross Street,,Woburn,MA,01801,United States,N,Y
16671,1796,Mailing,,"Inteprod, LLC",,2583 Industry Lane,,Eagleville,PA,19403,United States,N,N
16671,1796,Billing,,"Inteprod, LLC",,2583 Industry Lane,,Eagleville,PA,19403,United States,Y,N
16671,1796,Shipping,,"Inteprod, LLC",,2583 Industry Lane,,Eagleville,PA,19403,United States,N,Y
16677,1797,Mailing,,Menasha Packaging Company,,30 Grumbacher Rd,,York,PA,17406,United States,N,N
16677,1797,Billing,,Menasha Packaging Company,,30 Grumbacher Rd,,York,PA,17406,United States,Y,N
16677,1797,Shipping,,Menasha Packaging Company,,30 Grumbacher Rd,,York,PA,17406,United States,N,Y
16678,1798,Mailing,,Cam Med LLC,,"M2D2, Lab 272, 600 Suffolk St",,Lowell,MA,01854,United States,N,N
16678,1798,Billing,,Cam Med LLC,,"M2D2, Lab 272, 600 Suffolk St",,Lowell,MA,01854,United States,Y,N
16678,1798,Shipping,,Cam Med LLC,,"M2D2, Lab 272, 600 Suffolk St",,Lowell,MA,01854,United States,N,Y
16680,1799,Mailing,,Fralock,,28525 W. Industry Drive,,Valencia,CA,91355,United States,N,N
16680,1799,Billing,,Fralock,,28525 W. Industry Drive,,Valencia,CA,91355,United States,Y,N
16680,1799,Shipping,,Fralock,,28525 W. Industry Drive,,Valencia,CA,91355,United States,N,Y
16683,1800,Mailing,,Hunter Douglas (Window Design Div.),,,,,,,,N,N
16683,1800,Billing,,Hunter Douglas (Window Design Div.),,201 Southridge Parkway,,Bessemer City,NC,28016,United States,Y,N
16683,1800,Shipping,,Hunter Douglas (Window Design Div.),,,,,,,,N,Y
16688,1801,Mailing,,Westfield Electroplating Company,,PO Box 298,,Westfield,MA,01089,United States,N,N
16688,1801,Billing,,Westfield Electroplating Company,,68 N Elm St,,Westfield,MA,01085,United States,Y,N
16688,1801,Shipping,,Westfield Electroplating Company,,68 N Elm St,,Westfield,MA,01085,United States,N,Y
16691,1802,Mailing,,Ximedica,,,,,,,,N,N
16691,1802,Billing,,Ximedica,,55 Dupont Drive,,Providence,RI,02907,United States,Y,N
16691,1802,Shipping,,Ximedica,,,,,,,,N,Y
16708,1803,Mailing,,Beyonics Precision (Maylaysia) Sdn Bhd,,No. 98 Jalan i-Park 1/10,Kawasan Perindustrian i-Park,"Bandar Indahpura, 8100 Kulaijaya",Johor Darul Takzim,,Malaysia,N,N
16708,1803,Billing,,Beyonics Precision (Maylaysia) Sdn Bhd,,No. 98 Jalan i-Park 1/10,Kawasan Perindustrian i-Park,"Bandar Indahpura, 8100 Kulaijaya",Johor Darul Takzim,,Malaysia,Y,N
16708,1803,Shipping,,Beyonics Precision (Maylaysia) Sdn Bhd,,No. 98 Jalan i-Park 1/10,Kawasan Perindustrian i-Park,"Bandar Indahpura, 8100 Kulaijaya",Johor Darul Takzim,,Malaysia,N,Y
16716,1804,Mailing,,"BLC PAWS, LLC",,,,,,,,N,N
16716,1804,Billing,,"BLC PAWS, LLC",,"2020 Howell Mill Road, Suite C #267",,Atlanta,GA,30318-1732,United States,Y,N
16716,1804,Shipping,,"BLC PAWS, LLC",,"2020 Howell Mill Road, Suite 267",,Atlanta,GA,30318-1732,United States,N,Y
16718,1805,Mailing,,Polymershapes LLC,,2115 N. Hamilton Street,,Richmond,VA,23230,United States,N,N
16718,1805,Billing,,Polymershapes LLC,,Accounts Payables,PO Box 25167,Lehigh Valley,PA,18002,United States,Y,N
16718,1805,Shipping,,Polymershapes LLC,,2115-A N. Hamilton Street,,Richmond,VA,23230,United States,N,Y
16728,1806,Mailing,,Hickman Edge Systems formally OMG EdgeSystems,, PO Box 15005,,Asheville,NC,28813,United States,N,N
16728,1806,Billing,,Hickman Edge Systems formally OMG EdgeSystems,,4 Commerce Way,,Arden,NC,28704,United States,Y,N
16728,1806,Shipping,,Hickman Edge Systems formally OMG EdgeSystems,,4 Commerce Way,,Arden,NC,28704,United States,N,Y
16731,1807,Mailing,,Woodrow Corporation,,4300 River Road,,Springfiled,OH,45502,United States,N,N
16731,1807,Billing,,Woodrow Corporation,,4300 River Road,,Springfield,OH,45502,United States,Y,N
16731,1807,Shipping,,Woodrow Corporation,,4300 River Road,,Springfiled,OH,45502,United States,N,Y
16749,1808,Mailing,,"Nanogate Jay Systems, LLC",,,,,,,,N,N
16749,1808,Billing,,"Nanogate Jay Systems, LLC",,150 E. Longview Ave.,,Mansfield,OH,44903,United States,Y,N
16749,1808,Shipping,,"Nanogate Jay Systems, LLC",,150 E. Longview Ave.,,Mansfield,OH,44903,United States,N,Y
16754,1809,Mailing,,"Fres-Co Systems USA, Inc.",,,,,,,,N,N
16754,1809,Billing,,"Fres-Co Systems USA, Inc.",,3005 State Rd,,Telford,PA,18969,United States,Y,N
16754,1809,Shipping,,"Fres-Co Systems USA, Inc.",,3005 State Rd,,Telford,PA,18969,United States,N,Y
16756,1810,Mailing,,Technosoft Innovations,,,,,,,,N,N
16756,1810,Billing,,Technosoft Innovations,,900 Perimeter Park Drive,Suite C,Morrisville,NC,27560,United States,Y,N
16756,1810,Shipping,,Technosoft Innovations,,900 Perimeter Park Drive,Suite C,Morrisville,NC,27560,United States,N,Y
16757,1811,Mailing,,"Infratab, Inc.",,4347 Raytheon Road,,Oxnard,CA,93033,United States,N,N
16757,1811,Billing,,"Infratab, Inc.",,4347 Raytheon Road,,Oxnard,CA,93033,United States,Y,N
16757,1811,Shipping,,"Infratab, Inc.",,4347 Raytheon Road,,Oxnard,CA,93033,United States,N,Y
16759,1812,Mailing,,Beynon Sports & Surfaces,,,,,,,,N,N
16759,1812,Billing,,Beynon Sports & Surfaces,,16 Alt Rd,,Hunt Valley,MD,21030,United States,Y,N
16759,1812,Shipping,,Beynon Sports & Surfaces,,,,,,,,N,Y
16761,1813,Mailing,,Goyard,,,,,,,,N,N
16761,1813,Billing,,Goyard,,20 East 63rd Street,,New York,NY,10065,United States,Y,N
16761,1813,Shipping,,Goyard,,,,,,,,N,Y
16764,1814,Mailing,,"Commonwealth Technology, Inc.",,5875 Barclay Drive,,Alexandra,VA,22315,United States,N,N
16764,1814,Billing,,"Commonwealth Technology, Inc.",,5875 Barclay Drive,,Alexandra,VA,22315,United States,Y,N
16764,1814,Shipping,,"Commonwealth Technology, Inc.",,5875 Barclay Drive,,Alexandra,VA,22315,United States,N,Y
16772,1815,Mailing,,"APC International, Ltd.",,P. O. Box 180,213 Duck Run Road,Mackeyville,PA,17750,United States,N,N
16772,1815,Billing,,"APC International, Ltd.",,P. O. Box 180,213 Duck Run Road,Mackeyville,PA,17750,United States,Y,N
16772,1815,Shipping,,"APC International, Ltd.",,213 Duck Run Road,,Mackeyville,PA,17750,United States,N,Y
16774,1816,Mailing,,Ellsworth Adhesives - Westminster (MD),,5105 Grave Run Rd,,Manchester,MD,21102,United States,N,N
16774,1816,Billing,,Ellsworth Adhesives - Westminster (MD),,P. O. Box 1002,,Germantown,WI,53022,United States,Y,N
16774,1816,Shipping,,Ellsworth Adhesives - Westminster (MD),,5105 Grave Run Rd,,Manchester,MD,21102,United States,N,Y
16775,1817,Mailing,,Bio Verdi LLC,,6885 Crest Avenue,,Riverside,CA,92503,United States,N,N
16775,1817,Billing,,Bio Verdi LLC,,6885 Crest Avenue,,Riverside,CA,92503,United States,Y,N
16775,1817,Shipping,,Bio Verdi LLC,,6885 Crest Avenue,,Riverside,CA,92503,United States,N,Y
16776,1818,Mailing,,"Helpful Products 4U, LLC",,,,,,,,N,N
16776,1818,Billing,,"Helpful Products 4U, LLC",,220 West Ellsworth Lane,,Bayside,WI,53217,United States,Y,N
16776,1818,Shipping,,"Helpful Products 4U, LLC",,,,,,,,N,Y
16778,1819,Mailing,,Bullseye Design Worx,,355 S Teller St #200,,Lakewood,CO,80226,United States,N,N
16778,1819,Billing,,Bullseye Design Worx,,355 S Teller St #200,,Lakewood,CO,80226,United States,Y,N
16778,1819,Shipping,,Bullseye Design Worx,,355 S Teller St #200,,Lakewood,CO,80226,United States,N,Y
16779,1820,Mailing,,Muth Mirror Systems,,,,,,,,N,N
16779,1820,Billing,,Muth Mirror Systems,,PO Box 418,,Sheboygan,WI,53083,United States,Y,N
16779,1820,Shipping,,Muth Mirror Systems,,,,,,,,N,Y
16786,1821,Mailing,,,,22309 West 46th Terrace,,Shawnee,KS,66226,United States,N,N
16786,1821,Billing,,,,P. O. Box 1002,,Germantown,WI,53022,United States,Y,N
16786,1821,Shipping,,,,22309 West 46th Terrace,,Shawnee,KS,66226,United States,N,Y
16788,1822,Mailing,,Constant Aviation,,,,,,,,N,N
16788,1822,Billing,,Constant Aviation,,18601 Cleveland Parkway,,Cleveland,OH,44135,United States,Y,N
16788,1822,Shipping,,Constant Aviation,,18601 Cleveland Parkway,,Cleveland,OH,44135,United States,N,Y
16791,1823,Mailing,,EMI Specialty Papers,,4 Old Mill Road,,Redding,CT,06896,United States,N,N
16791,1823,Billing,,EMI Specialty Papers,,PO BOX 668,,Georgetown,CT,06829,United States,Y,N
16791,1823,Shipping,,EMI Specialty Papers,,4 Old Mill Road,,Redding,CT,06896,United States,N,Y
16792,1824,Mailing,,Amgen,,One Amgen Center Drive,,Thousand Oaks,CA,91320,United States,N,N
16792,1824,Billing,,Amgen,,One Amgen Center Drive,,Thousand Oaks,CA,91320,United States,Y,N
16792,1824,Shipping,,Amgen,,One Amgen Center Drive,,Thousand Oaks,CA,91320,United States,N,Y
16794,1825,Mailing,,"Cerillo, LLC",,224A Shamrock Road,,Charlottesville,VA,22903,United States,N,N
16794,1825,Billing,,"Cerillo, LLC",,107 E. Water Street,,Charlottesville,VA,22902,United States,Y,N
16794,1825,Shipping,,"Cerillo, LLC",,107 E. Water Street,,Charlottesville,VA,22902,United States,N,Y
16797,1826,Mailing,,SAFRAN Electrical & Power Mexico SA de CV.,,Calle Nicolás Gogol #11322,,Complejo Industrial,Chihuahua,31136,Mexico,N,N
16797,1826,Billing,,SAFRAN Electrical & Power Mexico SA de CV.,,Avenida Nicolas Gogol 11322,,Complejo Industrial Chihuahua,Chihuahua,31136,Mexico,Y,N
16797,1826,Shipping,,SAFRAN Electrical & Power Mexico SA de CV.,,Calle Nicolás Gogol #11322,,Complejo Industrial,Chihuahua,31136,Mexico,N,Y
16801,1827,Mailing,,Materion - Advanced Materials Group,,2978 Main Street,,Buffalo,NY,14214,United States,N,N
16801,1827,Billing,,Materion - Advanced Materials Group,,Accounts Payable,6070 Parkland Blvd.,Mayfield Heights,OH,44124,United States,Y,N
16801,1827,Shipping,,Materion - Advanced Materials Group,,2978 Main Street,,Buffalo,NY,14214,United States,N,Y
16803,1828,Mailing,,Tesla,,,,,,,,N,N
16803,1828,Billing,,Tesla,,47400 Kato Road,,Fremont,CA,94538,United States,Y,N
16803,1828,Shipping,,Tesla,,,,,,,,N,Y
16804,1829,Mailing,,California Polytechnic State University,,,,,,,,N,N
16804,1829,Billing,,California Polytechnic State University,,1 Grand Avenue,,San Luis Obispo,CA,93407,United States,Y,N
16804,1829,Shipping,,California Polytechnic State University,,190 California Blvd Apt 202,,San Luis Obispo,CA,93405,United States,N,Y
16806,1830,Mailing,,Beatty Marketing and Sales,,9345 151st Ave NE,,Redmond,WA,98052,United States,N,N
16806,1830,Billing,,Beatty Marketing and Sales,,9345 151st Ave NE,,Redmond,WA,98052,United States,Y,N
16806,1830,Shipping,,Beatty Marketing and Sales,,9345 151st Ave NE,,Redmond,WA,98052,United States,N,Y
16807,1831,Mailing,,"US Wire, LLC",,,,,,,,N,N
16807,1831,Billing,,"US Wire, LLC",,5887 West Blount Street,,Fountain,NC,27829,United States,Y,N
16807,1831,Shipping,,"US Wire, LLC",,5887 West Blount Street,,Fountain,NC,27829,United States,N,Y
16810,1832,Mailing,,Allen Field Company,,,,,,,,N,N
16810,1832,Billing,,Allen Field Company,,256 Orinoco Drive,,Brightwaters,NY,11718,United States,Y,N
16810,1832,Shipping,,Allen Field Company,,,,,,,,N,Y
16812,1833,Mailing,,SPARC,,PO Box 14816,,San Francisco,CA,94114,United States,N,N
16812,1833,Billing,,SPARC,,PO Box 14816,,San Francisco,CA,94114,United States,Y,N
16812,1833,Shipping,,SPARC,,6771 Sebastopol Ave,,Sebastopol,CA,95472,United States,N,Y
16813,1834,Mailing,,"Allied Finishing, Inc.",,P. O. Box 3728,,Grand Rapids,MI,49501,United States,N,N
16813,1834,Billing,,"Allied Finishing, Inc.",,P. O. Box 3728,,Grand Rapids,MI,49501,United States,Y,N
16813,1834,Shipping,,"Allied Finishing, Inc.",,4050 Broadmoor SE,,Grand Rapids,MI,49501,United States,N,Y
16816,1835,Mailing,,FUZETOUCH B.V.                                     ,,Carretera 57 Queretaro ,"San Luis Potosi Km 192, Zona Industrial",San Luis,S.L.P,78421,Mexico,N,N
16816,1835,Billing,,FUZETOUCH B.V.                                     ,,Dalsteindreef 141,,Diemen,,1112XJ,Netherlands,Y,N
16816,1835,Shipping,,FUZETOUCH B.V.                                     ,,Carretera 57 Queretaro ,"San Luis Potosi Km 192, Zona Industrial",San Luis,S.L.P,78421,Mexico,N,Y
16818,1836,Mailing,,"Kiosk Group, Inc.",,,,,,,,N,N
16818,1836,Billing,,"Kiosk Group, Inc.",,440 Sagner Ave,,Frederick,MD,21701,United States,Y,N
16818,1836,Shipping,,"Kiosk Group, Inc.",,,,,,,,N,Y
16819,1837,Mailing,,Smith Seal of North Carolina,,8441 Garvey Drive,,Raleigh,NC,27616,United States,N,N
16819,1837,Billing,,Smith Seal of North Carolina,,8441 Garvey Drive,,Raleigh,NC,27616,United States,Y,N
16819,1837,Shipping,,Smith Seal of North Carolina,,8441 Garvey Drive,,Raleigh,NC,27616,United States,N,Y
16821,1838,Mailing,,Sup Cloud ,,17940 Golden Leaf Lane,,Orlando,FL,32820,United States,N,N
16821,1838,Billing,,Sup Cloud ,,17940 Golden Leaf Lane,,Orlando,FL,32820,United States,Y,N
16821,1838,Shipping,,Sup Cloud ,,17940 Golden Leaf Lane,,Orlando,FL,32820,United States,N,Y
16825,1839,Mailing,,"Soft Health Technologies, LLC ",,,,,,,,N,N
16825,1839,Billing,,"Soft Health Technologies, LLC ",,8 Argonaut Suite 170 ,,Aliso Viejo,CA,92656,United States,Y,N
16825,1839,Shipping,,"Soft Health Technologies, LLC ",,8 Argonaut Suite 170 ,,Aliso Viejo,CA,92656,United States,N,Y
16827,1840,Mailing,,Amtrol Water Systems/Worthington Industries,,,,,,,,N,N
16827,1840,Billing,,Amtrol Water Systems/Worthington Industries,,1400 Division Road,,West Warwick,RI,02893,United States,Y,N
16827,1840,Shipping,,Amtrol Water Systems/Worthington Industries,,,,,,,,N,Y
16837,1841,Mailing,,Kimoto Tech Inc.,,"601 Canal Street, ",,Cedartown,GA,30125,United States,N,N
16837,1841,Billing,,Kimoto Tech Inc.,,"601 Canal Street, ",,Cedartown,GA,30125,United States,Y,N
16837,1841,Shipping,,Kimoto Tech Inc.,,"601 Canal Street, ",,Cedartown,GA,30125,United States,N,Y
16838,1842,Mailing,,ASU - W. P. Carey School of Business,,Business Administration,300 E Lemon St,Tempe,AZ,85287,United States,N,N
16838,1842,Billing,,ASU - W. P. Carey School of Business,,Business Administration,300 E Lemon St,Tempe,AZ,85287,United States,Y,N
16838,1842,Shipping,,ASU - W. P. Carey School of Business,,,,,,,,N,Y
16839,1843,Mailing,,B/E Aerospace - De-Icing Systems,,93 Nettie-Fenwick Rd,,Fenwick,WV,26202,United States,N,N
16839,1843,Billing,,B/E Aerospace - De-Icing Systems,,93 Nettie-Fenwick Rd,,Fenwick,WV,26202,United States,Y,N
16839,1843,Shipping,,B/E Aerospace - De-Icing Systems,,93 Nettie-Fenwick Rd,,Fenwick,WV,26202,United States,N,Y
16843,1844,Mailing,,Fleetwood Fixtures,,,,,,,,N,N
16843,1844,Billing,,Fleetwood Fixtures,,225 Peach Street,,Leesport,PA,19533,United States,Y,N
16843,1844,Shipping,,Fleetwood Fixtures,,,,,,,,N,Y
16847,1845,Mailing,,Unima Diagnosticos de Mexico S de RL de CV,, Mosqueteros 4181,San Wenceslao,Zapopan,Jalisco,45110,Mexico,N,N
16847,1845,Billing,,Unima Diagnosticos de Mexico S de RL de CV,,Mosqueteros 4181,San Wenceslao,Zapopan,Jalisco,45110,Mexico,Y,N
16847,1845,Shipping,,Unima Diagnosticos de Mexico S de RL de CV,, Mosqueteros 4181,San Wenceslao,Zapopan,Jalisco,45110,Mexico,N,Y
16851,1846,Mailing,,Boston University ,,715 Albany St #437,,Boston,MA,02118,United States,N,N
16851,1846,Billing,,Boston University ,,ECE Department,"8 Saint Marys Street, Room 324",Boston,MA,02215-2421,United States,Y,N
16851,1846,Shipping,,Boston University ,,ECE Department,"8 Saint Marys Street, Room 324",Boston,MA,02215,United States,N,Y
16852,1847,Mailing,,,,,,,,,,N,N
16852,1847,Billing,,,,1069 Miller Ave.,,Berkeley,CA,94708,United States,Y,N
16852,1847,Shipping,,,,1069 Miller Ave.,,Berkeley,CA,94708,United States,N,Y
16853,1848,Mailing,,Studio TK,,,,,,,,N,N
16853,1848,Billing,,Studio TK,,1150 Flint Road,,Toronto,ON,M3J 2J5,Canada,Y,N
16853,1848,Shipping,,Studio TK,,"3940 US 70, Business",,Clayton,NC,27520,United States,N,Y
16856,1849,Mailing,,Trex Company,,,,,,,,N,N
16856,1849,Billing,,Trex Company,,160 Exeter Drive,,Winchester,VA,22603,United States,Y,N
16856,1849,Shipping,,Trex Company,,,,,,,,N,Y
16862,1850,Mailing,,Taibat Ade,,117 Reid Lane,,Richmond,CA,94801,United States,N,N
16862,1850,Billing,,Taibat Ade,,117 Reid Lane,,Richmond,CA,94801,United States,Y,N
16862,1850,Shipping,,Taibat Ade,,117 Reid Lane,,Richmond,CA,94801,United States,N,Y
16863,1851,Mailing,,Data2Logistics (3M),,,,,,,,N,N
16863,1851,Billing,,Data2Logistics (3M),,PO Box 61050,3M Company (3MCP01) c/o Data2Logistics,Fort Myers,FL,33906,United States,Y,N
16863,1851,Shipping,,Data2Logistics (3M),,,,,,,,N,Y
16865,1852,Mailing,,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,,,,,,,,N,N
16865,1852,Billing,,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,,PO Box 2100,,Nesher,,3660802,Israel,Y,N
16865,1852,Shipping,,Freshpoint Quality Assurance Ltd. d/b/a Evigence Sensors ,,,,,,,,N,Y
16868,1853,Mailing,,NYU Abu Dhabi,,,,,,,,N,N
16868,1853,Billing,,NYU Abu Dhabi,,"NYU Abu Dhabi, Saadiyat Campus",P. O. Box 129188,Abu Dhabi,,,United Arab Emirates,Y,N
16868,1853,Shipping,,NYU Abu Dhabi,,,,,,,,N,Y
16872,1854,Mailing,,Evicient LLC,,781 Wheeler St NW,Suite 13,Atlanta,GA,30318,United States,N,N
16872,1854,Billing,,Evicient LLC,,781 Wheeler St NW,Suite 13,Atlanta,GA,30318,United States,Y,N
16872,1854,Shipping,,Evicient LLC,,781 Wheeler St NW,Suite 13,Atlanta,GA,30318,United States,N,Y
16876,1855,Mailing,,"Melnor, Inc.",,109 Tyson Drive,,Winchester,VA,22603,United States,N,N
16876,1855,Billing,,"Melnor, Inc.",,109 Tyson Drive,,Winchester,VA,22603,United States,Y,N
16876,1855,Shipping,,"Melnor, Inc.",,109 Tyson Drive,,Winchester,VA,22603,United States,N,Y
16878,1856,Mailing,,"ChemicoMays, LLC",,"25200 Telegraph Road, Suite 120",,Southfield,MI,48034,United States,N,N
16878,1856,Billing,,"ChemicoMays, LLC",,"25200 Telegraph Road, Suite 120",,Southfield,MI,48034,United States,Y,N
16878,1856,Shipping,,"ChemicoMays, LLC",,Honeywell International- Olathe,23500 West 105th Street,Olathe,KS,66061,United States,N,Y
16881,1857,Mailing,,Beyond Underclothing LLC,,351 Woodland Lane,,Golden,CO,80401,United States,N,N
16881,1857,Billing,,Beyond Underclothing LLC,,351 Woodland Lane,,Golden,CO,80401,United States,Y,N
16881,1857,Shipping,,Beyond Underclothing LLC,,351 Woodland Lane,,Golden,CO,80401,United States,N,Y
16886,1858,Mailing,,"Micronics, Inc.",,8463 154th Ave. NE,,Redmond,WA,98052,United States,N,N
16886,1858,Billing,,"Micronics, Inc.",,8463 154th Ave. NE,,Redmond,WA,98052,United States,Y,N
16886,1858,Shipping,,"Micronics, Inc.",,8463 154th Ave. NE,,Redmond,WA,98052,United States,N,Y
16888,1859,Mailing,,Mac Aerospace Corporation,,14558 Lee Road,,Chantilly,VA,20151,United States,N,N
16888,1859,Billing,,Mac Aerospace Corporation,,14558 Lee Road,,Chantilly,VA,20151,United States,Y,N
16888,1859,Shipping,,Mac Aerospace Corporation,,14558 Lee Road,,Chantilly,VA,20151,United States,N,Y
16889,1860,Mailing,,InnotecGroup Corp.,,441 E Roosevelt,,Zeeland,MI,49464,United States,N,N
16889,1860,Billing,,InnotecGroup Corp.,,441 E Roosevelt,,Zeeland,MI,49464,United States,Y,N
16889,1860,Shipping,,InnotecGroup Corp.,,441 E Roosevelt,,Zeeland,MI,49464,United States,N,Y
16890,1861,Mailing,,Hayward Pool Products,,,,,,,,N,N
16890,1861,Billing,,Hayward Pool Products,,61 Whitecap Drive,,North Kingstown,RI,02852,United States,Y,N
16890,1861,Shipping,,Hayward Pool Products,,61 Whitecap Drive,,North Kingstown,RI,02852,United States,N,Y
16892,1862,Mailing,,Bonfiglioli USA,,3541 Hargrave Dr,,Hebron,KY,41048,United States,N,N
16892,1862,Billing,,Bonfiglioli USA,,3541 Hargrave Dr,,Hebron,KY,41048,United States,Y,N
16892,1862,Shipping,,Bonfiglioli USA,,3541 Hargrave Dr,,Hebron,KY,41048,United States,N,Y
16893,1863,Mailing,,"Fabri-Tech Components, Inc.",,49038 Milmont Drive,,Fremont,CA,94538,United States,N,N
16893,1863,Billing,,"Fabri-Tech Components, Inc.",,49038 Milmont Drive,,Fremont,CA,94538,United States,Y,N
16893,1863,Shipping,,"Fabri-Tech Components, Inc.",,49038 Milmont Drive,,Fremont,CA,94538,United States,N,Y
16894,1864,Mailing,,Abbott,,,,,,,,N,N
16894,1864,Billing,,Abbott,,PO Box 1402,,Abbott Parl,IL,60064,United States,Y,N
16894,1864,Shipping,,Abbott,,,,,,,,N,Y
16896,1865,Mailing,,Stephen Gould Corporation - Orlando,,,,,,,,N,N
16896,1865,Billing,,Stephen Gould Corporation - Orlando,,1101 North Keller Rd.,,Orlando,FL,32810,United States,Y,N
16896,1865,Shipping,,Stephen Gould Corporation - Orlando,,1101 North Keller Rd.,,Orlando,FL,32810,United States,N,Y
16897,1866,Mailing,,"OLEDWorks, LLC",,"1645 Lyell Avenue, Suite #140",,Rochester,NY,14606,United States,N,N
16897,1866,Billing,,"OLEDWorks, LLC",,"1645 Lyell Avenue, Suite #140",,Rochester,NY,14606,United States,Y,N
16897,1866,Shipping,,"OLEDWorks, LLC",,"1645 Lyell Avenue, Suite #140",,Rochester,NY,14606,United States,N,Y
16898,1867,Mailing,,Nisshinbo Automotive,,,,,,,,N,N
16898,1867,Billing,,Nisshinbo Automotive,,14187 Nisshinbo Drive,,Covington ,GA,30014,United States,Y,N
16898,1867,Shipping,,Nisshinbo Automotive,,,,,,,,N,Y
16899,1868,Mailing,,On Line Graphics & Finishing,,1924 N. Lime Street,,Orange,CA,92865,United States,N,N
16899,1868,Billing,,On Line Graphics & Finishing,,1924 N. Lime Street,,Orange,CA,92865,United States,Y,N
16899,1868,Shipping,,On Line Graphics & Finishing,,1924 N. Lime Street,,Orange,CA,92865,United States,N,Y
16900,1869,Mailing,,Corning,,,,,,,,N,N
16900,1869,Billing,,Corning,,21 Lynn Morse Drive,,Painted Post,NY,14870,United States,Y,N
16900,1869,Shipping,,Corning,,21 Lynnmorse Drive,,Painted Post,NY,14870,United States,N,Y
16903,1870,Mailing,,"Delta Molding, LLC DBA Sculptress",,720 Court St.,Unit 1713,Woodland,CA,95695,United States,N,N
16903,1870,Billing,,"Delta Molding, LLC DBA Sculptress",,"1237 East Beamer St., STE G",,Woodland,CA,95776,United States,Y,N
16903,1870,Shipping,,"Delta Molding, LLC DBA Sculptress",,720 Court St.,Unit 1713,Woodland,CA,95695,United States,N,Y
16904,1871,Mailing,,Bosch Rexroth Corporation,,"8 Southchase Ct,",,Fountain Inn,SC,29644,United States,N,N
16904,1871,Billing,,Bosch Rexroth Corporation,,"8 Southchase Ct,",,Fountain Inn,SC,29644,United States,Y,N
16904,1871,Shipping,,Bosch Rexroth Corporation,,"8 Southchase Ct,",,Fountain Inn,SC,29644,United States,N,Y
16910,1872,Mailing,,PJ Printers,,1530 N. Lakeview Loop,,Anaheim,CA,92807,United States,N,N
16910,1872,Billing,,PJ Printers,,1530 N. Lakeview Loop,,Anaheim,CA,92807,United States,Y,N
16910,1872,Shipping,,PJ Printers,,1530 N. Lakeview Loop,,Anaheim,CA,92807,United States,N,Y
16912,1873,Mailing,,,,,,,,,,N,N
16912,1873,Billing,,,,Caller Service 1819,Vallen Distribution,Alpharetta,GA,30023,United States,Y,N
16912,1873,Shipping,,,,2820 Yonkers Road,,Raleigh,NC,27604,United States,N,Y
16919,1874,Mailing,,Stone Mountain Design,,,,,,,,N,N
16919,1874,Billing,,Stone Mountain Design,,1597 Eagle Point Road,,Huddleston,VA,24104,United States,Y,N
16919,1874,Shipping,,Stone Mountain Design,,,,,,,,N,Y
16920,1875,Mailing,,EG-GILERO,,635 Davis Drive,Suite 100,Morrisville,NC,27560,United States,N,N
16920,1875,Billing,,EG-GILERO,,635 Davis Drive,Suite 100,Morrisville,NC,27560,United States,Y,N
16920,1875,Shipping,,EG-GILERO,,635 Davis Drive,Suite 100,Morrisville,NC,27560,United States,N,Y
16921,1876,Mailing,,"Biolife, L.L.C.",,,,,,,,N,N
16921,1876,Billing,,"Biolife, L.L.C.",,8163 25th Court East,,Sarasota,FL,34243,United States,Y,N
16921,1876,Shipping,,"Biolife, L.L.C.",,8163 25th Court East,,Sarasota,FL,34243,United States,N,Y
16925,1877,Mailing,,Gary Szymanski,,420 Nottingham Drive,,Paradise,CA,95969,United States,N,N
16925,1877,Billing,,Gary Szymanski,,420 Nottingham Drive,,Paradise,CA,95969,United States,Y,N
16925,1877,Shipping,,Gary Szymanski,,420 Nottingham Drive,,Paradise,CA,95969,United States,N,Y
16926,1878,Mailing,,It's by Adele,,11313 Tidewater Trail,,Fredericksburg ,VA,22408,United States,N,N
16926,1878,Billing,,It's by Adele,,11313 Tidewater Trail,,Fredericksburg ,VA,22408,United States,Y,N
16926,1878,Shipping,,It's by Adele,,11313 Tidewater Trail,,Fredericksburg ,VA,22408,United States,N,Y
16927,1879,Mailing,,E & T Plastics,,,,,,,,N,N
16927,1879,Billing,,E & T Plastics,,1219 97th Avenue NE,,Blaine,MN,55434,United States,Y,N
16927,1879,Shipping,,E & T Plastics,,,,,,,,N,Y
16928,1880,Mailing,,Ideal Jacobs Corporation,,,,,,,,N,N
16928,1880,Billing,,Ideal Jacobs Corporation,,515 Valley Street #1,,Maplewood,NJ,07040,United States,Y,N
16928,1880,Shipping,,Ideal Jacobs Corporation,,,,,,,,N,Y
16929,1881,Mailing,,Surgiform Technology Ltd.,,,,,,,,N,N
16929,1881,Billing,,Surgiform Technology Ltd.,,1566 Whiting Way,,Lugoff,SC,29078,United States,Y,N
